case_id,party_number,victim_number,accident_year,collision_time,day_of_week,weather_1,primary_coll_factor,type_of_collision,at_fault,party_sex,party_soberiety,oaf_1,move_pre_acc,vehicle_year,vehicle_make,stwd_vehicle_type,race,road_surface,road_cond_1,lighting,point_x,point_y,victim_age,severe_injury,safety_equip_used,victim_sex,victim_seating_postion,victim_ejected
90716666,2,1,2018,710,6,A,A,C,N,M,A,N,B,1997,FORD,D,H,A,H,A,-118.1954041,34.03041077,50,1,GM,M,1,0
90762692,3,1,2018,1700,1,A,A,D,N,M,A,N,A,2017,FORD,D,O,A,H,A,-117.9631424,34.04534149,19,0,GM,M,1,0
90893397,3,1,2018,1625,5,A,A,C,Y,M,A,N,B,2007,FORD,D,H,A,H,B,-118.3070602,34.03678131,33,0,GM,M,1,0
90920884,5,1,2019,1414,6,A,A,C,Y,M,A,N,A,2004,FORD,D,H,A,H,A,-118.280098,33.95170975,58,1,GL,M,1,0
90931103,2,1,2019,549,5,A,A,C,Y,M,A,N,J,2018,CHEV,D,W,A,D,D,-118.5980301,34.43914413,69,0,GL,M,1,0
8358815,2,1,2017,1145,5,C,A,B,N,M,A,N,B,2016,CHEVROLET,D,H,B,H,A,-118.0016343,34.12938373,30,0,GL,M,1,0
8412386,2,1,2017,1315,1,A,A,D,Y,M,A,N,E,1991,CHEVROLET,D,W,A,H,A,-118.4831919,34.20112,60,0,GP,M,3,0
8412386,2,2,2017,1315,1,A,A,D,Y,M,A,N,E,1991,CHEVROLET,D,W,A,H,A,-118.4831919,34.20112,53,0,GP,M,1,0
8546209,2,1,2017,707,2,A,A,D,N,M,A,N,B,1993,TOYOTA,D,H,A,H,A,-118.1468801,33.92131006,51,0,GM,M,1,0
8546209,2,2,2017,707,2,A,A,D,N,M,A,N,B,1993,TOYOTA,D,H,A,H,A,-118.1468801,33.92131006,64,0,GM,M,3,0
9020194,2,1,2019,1833,4,A,A,D,N,M,A,N,B,2017,CHEVROLET,D,H,A,H,C,-118.1167221,33.92787933,28,0,GM,F,4,0
9020194,2,2,2019,1833,4,A,A,D,N,M,A,N,B,2017,CHEVROLET,D,H,A,H,C,-118.1167221,33.92787933,28,0,GM,M,6,0
90578365,2,1,2017,710,3,A,A,C,N,M,A,N,H,2017,TOYO,D,W,A,H,A,-118.2955999,33.85992174,25,0,GM,M,1,0
90612223,2,1,2017,2305,5,A,A,D,N,M,G,N,B,1995,CHEV,D,B,A,H,C,-118.2740801,33.90195011,26,1,GM,M,1,0
90911082,1,1,2019,1810,3,C,A,E,Y,M,A,N,B,2006,FORD,D,W,B,H,C,-118.2827606,33.87282562,50,0,GL,M,1,0
8299395,3,1,2017,1450,1,A,A,C,N,M,A,N,A,2005,CHEVROLET,D,H,A,H,A,-118.4100076,34.1868581,65,0,GM,M,3,0
8299395,3,2,2017,1450,1,A,A,C,N,M,A,N,A,2005,CHEVROLET,D,H,A,H,A,-118.4100076,34.1868581,66,0,GM,F,4,0
8299395,3,3,2017,1450,1,A,A,C,N,M,A,N,A,2005,CHEVROLET,D,H,A,H,A,-118.4100076,34.1868581,68,0,GM,F,6,0
8622676,1,1,2018,2149,4,A,A,C,Y,M,A,N,B,2001,NISSAN,D,B,A,H,C,-118.1481934,34.70737839,20,0,GL,M,1,0
8622676,1,2,2018,2149,4,A,A,C,Y,M,A,N,B,2001,NISSAN,D,B,A,H,C,-118.1481934,34.70737839,18,0,GL,M,3,0
8810802,2,1,2019,1656,5,A,A,C,N,M,A,N,A,2001,FORD,D,H,A,H,A,-118.1519928,34.08655167,65,0,GM,F,3,0
8810802,2,2,2019,1656,5,A,A,C,N,M,A,N,A,2001,FORD,D,H,A,H,A,-118.1519928,34.08655167,73,0,GM,M,1,0
8833900,1,1,2019,1200,5,A,A,D,Y,M,A,N,E,2008,FORD,D,H,A,H,A,-118.3378372,34.0398407,14,0,GM,M,2,0
8866740,1,1,2019,1615,4,A,A,B,Y,M,A,N,J,2008,FORD,D,H,A,H,A,-118.2312698,34.05408096,48,0,GM,M,3,0
8872534,2,1,2019,1515,1,A,A,C,N,M,A,N,A,2017,FORD,D,H,A,H,A,-118.2651825,33.94549942,37,0,GM,F,4,0
8872534,2,2,2019,1515,1,A,A,C,N,M,A,N,A,2017,FORD,D,H,A,H,A,-118.2651825,33.94549942,2,0,MQ,M,6,0
8899400,2,1,2019,1245,5,A,A,B,N,F,A,N,B,1992,FORD,D,H,A,H,A,-118.5232239,34.22184753,56,0,GP,F,1,0
8994499,2,1,2019,1300,5,A,A,D,N,M,A,N,B,1996,DODGE,D,H,A,H,A,-118.4423523,34.05307007,61,0,GM,M,1,0
91054119,1,1,2019,1310,5,A,A,C,Y,F,A,N,B,2003,FORD,D,W,A,H,A,-118.1583252,34.16499329,59,1,GL,F,1,0
8326854,2,1,2017,1847,3,A,A,D,N,M,A,N,B,2002,CHEVROLET,D,H,A,H,C,-118.1029601,34.57962926,19,0,GM,M,1,0
8772849,2,1,2018,1354,6,A,A,A,N,M,A,N,B,2001,TOYOTA,D,H,A,H,A,-118.3874893,33.84565353,47,0,GL,M,1,0
90494181,2,1,2017,604,2,A,A,D,N,M,A,N,B,1997,NISS,D,H,A,H,A,-118.14151,34.01075001,41,0,GP,M,1,0
90703143,1,1,2018,1540,1,A,A,E,Y,M,A,N,J,2004,TOYT,D,H,A,H,A,-118.2390823,33.92861938,61,0,GL,M,1,0
90741785,2,1,2018,1325,4,A,A,C,Y,M,A,N,B,2016,DODGE,D,H,A,H,A,-118.2724457,34.0377121,41,0,GM,M,1,0
90805648,1,1,2018,1620,1,A,A,C,Y,M,A,N,B,2000,FORD,D,H,A,H,A,-118.2578812,34.06861496,61,0,GL,M,1,0
90815633,2,1,2018,1205,1,A,A,B,N,M,A,N,B,2015,FORD,D,H,A,D,A,-118.6205215,34.49161911,41,0,GM,M,1,0
90849289,1,1,2018,200,6,A,A,E,Y,M,A,H,M,1991,CHEV,D,H,A,H,C,-118.0738907,34.07260132,36,0,HM,M,1,0
8374839,2,1,2017,240,6,A,A,D,N,M,C,N,B,2016,CHEVROLET,D,W,A,H,C,-118.30916,34.08739431,55,0,GM,M,1,0
8374839,2,2,2017,240,6,A,A,D,N,M,C,N,B,2016,CHEVROLET,D,W,A,H,C,-118.30916,34.08739431,39,0,GM,F,6,0
8374839,2,3,2017,240,6,A,A,D,N,M,C,N,B,2016,CHEVROLET,D,W,A,H,C,-118.30916,34.08739431,40,0,GM,F,4,0
8374839,2,4,2017,240,6,A,A,D,N,M,C,N,B,2016,CHEVROLET,D,W,A,H,C,-118.30916,34.08739431,34,0,GM,F,5,0
8374839,2,5,2017,240,6,A,A,D,N,M,C,N,B,2016,CHEVROLET,D,W,A,H,C,-118.30916,34.08739431,39,0,GM,M,3,0
8408195,2,1,2017,1630,4,A,A,A,N,M,A,N,E,2013,DODGE,D,O,A,H,A,-118.2998001,34.05773007,32,0,GM,M,3,0
8408195,2,2,2017,1630,4,A,A,A,N,M,A,N,E,2013,DODGE,D,O,A,H,A,-118.2998001,34.05773007,29,0,GM,M,6,0
8484220,2,1,2017,1805,2,A,A,A,N,M,A,N,A,2003,FORD,D,H,A,H,A,-118.4212801,34.00445004,28,0,GM,M,1,3
8547656,2,1,2018,805,3,A,A,A,N,M,A,N,B,1991,CHEVROLET,D,W,A,H,A,-118.5448074,34.22061157,24,0,GM,M,1,0
8613590,2,1,2018,1803,3,A,A,C,N,M,A,N,A,2011,DODGE,D,B,A,H,B,-118.3267212,33.93865967,56,0,GM,F,3,0
8613590,2,2,2018,1803,3,A,A,C,N,M,A,N,A,2011,DODGE,D,B,A,H,B,-118.3267212,33.93865967,10,0,GM,F,4,0
8613590,2,3,2018,1803,3,A,A,C,N,M,A,N,A,2011,DODGE,D,B,A,H,B,-118.3267212,33.93865967,1,0,MQ,M,5,0
8613590,2,4,2018,1803,3,A,A,C,N,M,A,N,A,2011,DODGE,D,B,A,H,B,-118.3267212,33.93865967,27,0,GM,F,6,0
8750478,2,1,2018,1355,6,A,A,B,N,M,A,N,B,1998,TOYOTA,D,B,A,H,A,-118.3439789,33.98894119,78,0,GM,M,1,0
90570190,2,1,2017,1715,5,A,A,C,N,M,A,N,H,1999,TOYT,D,H,A,H,A,-117.83602,34.00044,55,0,GM,M,1,0
90579204,1,1,2017,1935,2,A,A,C,N,M,A,N,B,1989,MAZDA,D,W,A,H,C,-118.4676268,34.17464381,65,0,GM,M,1,0
90613445,1,1,2017,1415,3,A,A,E,Y,M,A,N,C,1938,FORD,D,H,A,H,A,-118.1312448,34.19187587,44,0,CP,M,1,0
90774576,2,1,2018,1210,4,A,A,C,N,M,A,H,B,2012,DODGE,D,H,A,H,A,-118.172142,34.00579071,46,0,GM,M,1,0
90781730,2,1,2018,1310,4,A,A,D,N,M,A,N,B,2004,CHEV,D,H,A,H,A,-117.9584122,34.0418396,49,0,GM,F,3,0
90802010,1,1,2018,2330,4,A,A,E,Y,M,B,A,B,2004,TOYOTA,D,W,A,H,D,-117.8626938,34.46580505,11,1,GM,M,6,0
90802010,1,2,2018,2330,4,A,A,E,Y,M,B,A,B,2004,TOYOTA,D,W,A,H,D,-117.8626938,34.46580505,5,0,MQ,M,4,0
90802010,1,3,2018,2330,4,A,A,E,Y,M,B,A,B,2004,TOYOTA,D,W,A,H,D,-117.8626938,34.46580505,10,0,GL,F,3,0
90802010,1,4,2018,2330,4,A,A,E,Y,M,B,A,B,2004,TOYOTA,D,W,A,H,D,-117.8626938,34.46580505,32,0,GL,M,1,0
90855487,2,1,2018,720,5,A,A,C,N,M,A,G,A,2007,FORD,D,H,A,H,A,-118.008316,34.04681778,45,0,GL,M,1,0
90998202,2,1,2019,1257,7,A,A,C,N,M,A,N,A,2005,CHEV,D,H,B,H,A,-118.4057159,33.9958992,23,0,GM,M,3,0
91067964,1,1,2019,405,5,A,A,E,Y,M,B,A,R,2007,DODGE,D,W,A,H,D,-118.1534653,34.64954758,51,0,CM,M,1,0
91142598,1,1,2019,1505,4,A,A,C,N,M,A,N,A,2003,TOYO,D,H,A,H,A,-118.3086472,34.03701782,33,0,GM,M,1,0
91154613,2,1,2019,1704,3,A,A,C,N,M,A,N,B,1999,TOYO,D,H,A,H,D,-118.2874222,33.81570053,54,0,GL,M,1,0
8343701,1,1,2017,1055,6,A,A,B,Y,M,A,N,J,1986,MAZDA,D,W,A,H,A,-118.6451099,34.17174199,19,0,GM,M,1,0
8404863,2,1,2018,2210,7,A,A,D,N,M,C,N,B,2008,TOYOTA,D,O,A,H,C,-118.3230362,34.03261948,44,1,BL,M,1,0
8449191,2,1,2017,1320,1,A,A,D,N,F,A,ZZ,B,2001,CHEVROLET,D,H,A,H,A,-118.5403831,34.22823956,66,0,GL,F,3,0
8465982,2,1,2019,2036,5,B,A,A,N,M,A,N,A,2014,CHEVROLET,D,W,A,H,C,-118.1546021,33.76434708,54,0,HL,M,1,0
8538573,2,1,2018,1640,4,A,A,B,N,M,A,N,H,2002,FORD,D,H,A,B,B,-118.4531555,34.13571548,42,0,GM,M,3,0
8711398,1,1,2018,302,2,A,A,F,Y,M,A,N,B,2008,DODGE,D,W,A,H,C,-118.3546524,33.82582092,32,0,GL,F,1,0
8725023,1,1,2018,1605,7,A,A,H,Y,M,A,N,D,2002,TOYOTA,D,H,A,H,A,-118.5011368,34.19390106,78,0,GM,F,3,0
8851947,1,1,2019,2143,6,A,A,C,Y,M,B,A,B,2000,GMC,D,H,A,H,C,-117.7509232,34.05142212,48,0,GL,M,1,0
9005108,3,1,2019,37,4,C,A,A,N,F,H,N,B,2000,NISSAN,D,H,B,H,C,-118.3439026,33.929142,30,0,GL,F,1,0
90395422,2,1,2017,1930,5,C,A,C,N,M,A,N,A,2007,GMC,D,H,B,H,C,-118.2370487,33.96738096,48,0,GM,F,3,0
90525506,1,1,2017,1805,2,A,A,E,Y,M,A,N,R,2011,FORD,D,W,A,H,A,-118.3650217,34.44235311,16,1,HL,M,1,0
90525925,1,1,2017,115,4,A,A,E,Y,M,A,N,R,2012,NISS,D,W,A,H,D,-118.4751053,34.02285652,24,0,GL,F,3,0
90831572,1,1,2018,12,1,A,A,E,Y,M,B,A,R,2004,DODGE,D,H,A,H,C,-118.3898849,33.9777298,42,0,GL,M,1,0
90857121,2,1,2018,1100,2,A,A,D,N,M,A,N,B,2016,FORD,D,W,A,H,A,-118.6020508,34.09334183,51,0,GM,M,1,0
91062373,3,1,2019,1625,1,A,A,C,N,M,A,N,B,2014,FORD,D,H,A,H,A,-118.3490753,33.88178253,40,0,GM,M,1,0
91062373,3,2,2019,1625,1,A,A,C,N,M,A,N,B,2014,FORD,D,H,A,H,A,-118.3490753,33.88178253,26,0,GM,M,2,0
91062373,3,3,2019,1625,1,A,A,C,N,M,A,N,B,2014,FORD,D,H,A,H,A,-118.3490753,33.88178253,20,0,GM,M,3,0
8440708,2,1,2017,914,6,A,A,D,N,M,A,N,B,2009,GMC,D,H,A,H,A,-117.7681948,34.06192235,40,0,GM,F,3,3
8440708,2,2,2017,914,6,A,A,D,N,M,A,N,B,2009,GMC,D,H,A,H,A,-117.7681948,34.06192235,16,0,GM,M,2,3
8440708,2,3,2017,914,6,A,A,D,N,M,A,N,B,2009,GMC,D,H,A,H,A,-117.7681948,34.06192235,13,0,GM,F,6,3
8740383,1,1,2018,1720,1,A,A,D,Y,F,A,N,E,2006,NISSAN,D,H,A,H,A,-118.0513992,33.94194031,58,0,GL,F,1,0
8826794,2,1,2019,715,3,A,A,D,N,M,A,N,B,2013,TOYOTA,D,H,A,H,A,-118.5693817,34.18546295,27,0,GM,M,1,0
8946145,3,1,2019,715,3,A,A,C,N,M,A,N,A,2017,CHEVROLET,D,W,A,H,A,-118.4071655,34.19395065,39,0,GM,M,1,0
9001156,1,1,2019,848,6,B,A,B,Y,F,A,A,B,2018,FORD,D,W,B,H,A,-118.1126633,34.69002914,39,0,GL,F,1,0
9001156,1,2,2019,848,6,B,A,B,Y,F,A,A,B,2018,FORD,D,W,B,H,A,-118.1126633,34.69002914,16,0,GL,F,3,0
9001156,1,3,2019,848,6,B,A,B,Y,F,A,A,B,2018,FORD,D,W,B,H,A,-118.1126633,34.69002914,12,0,GL,F,5,0
90595773,2,1,2017,1740,1,A,A,C,N,M,A,N,H,1988,FORD,D,W,A,H,D,-118.4708976,34.16218204,26,0,GP,M,1,0
90595773,2,2,2017,1740,1,A,A,C,N,M,A,N,H,1988,FORD,D,W,A,H,D,-118.4708976,34.16218204,60,0,GP,F,3,0
90996454,3,1,2019,1645,3,A,A,C,N,M,A,N,B,2006,TOYT,D,H,A,H,A,-117.9700394,34.06275177,46,0,GM,M,1,0
91083721,2,1,2019,945,3,A,A,C,N,M,A,N,A,2017,FORD,D,W,A,H,A,-118.7046127,34.08228302,64,0,GM,M,1,0
91083721,2,2,2019,945,3,A,A,C,N,M,A,N,A,2017,FORD,D,W,A,H,A,-118.7046127,34.08228302,59,0,GM,M,3,0
8397735,2,1,2017,2125,6,A,A,C,N,M,A,N,B,1988,NISSAN,D,H,A,H,C,-118.2891218,34.24883909,74,0,GM,M,1,0
8418645,2,1,2017,643,3,A,A,C,N,M,A,N,A,2006,FORD,D,B,A,H,A,-118.3961744,33.91961594,38,0,GM,M,4,0
8527262,2,1,2017,1640,3,A,A,C,N,M,A,ZZ,A,2011,NISSAN,D,O,A,H,B,-118.57099,34.20130459,64,0,GM,F,3,0
8527262,2,2,2017,1640,3,A,A,C,N,M,A,ZZ,A,2011,NISSAN,D,O,A,H,B,-118.57099,34.20130459,64,0,GM,M,1,0
8990179,1,1,2019,527,2,A,A,A,N,M,A,N,B,2019,TOYOTA,D,H,A,H,C,-118.0825424,34.53794861,54,0,GM,M,6,0
9022039,2,1,2019,959,3,A,A,D,N,F,A,N,B,1985,CHEVROLET,D,H,A,H,A,-118.1490936,33.9701004,68,0,GM,F,3,0
90403594,2,1,2017,1805,5,A,A,C,N,M,A,N,A,2014,TOYT,D,A,A,H,D,-117.7358586,34.12027375,34,0,GM,M,1,0
90517794,1,1,2017,145,7,A,A,E,Y,M,B,A,B,1998,CHEV,D,H,A,H,D,-117.9829504,34.10567517,28,0,GL,M,1,0
90813424,1,1,2018,1420,2,A,A,C,Y,M,A,N,B,2002,FORD,D,H,A,H,A,-118.2248383,33.82521439,79,0,GM,M,1,0
90813424,1,2,2018,1420,2,A,A,C,Y,M,A,N,B,2002,FORD,D,H,A,H,A,-118.2248383,33.82521439,66,0,GM,F,3,0
90839507,3,1,2018,635,1,A,A,C,N,M,A,A,B,2017,TOYO,D,H,A,H,A,-118.279686,33.85289764,20,0,GL,M,4,0
90839507,3,2,2018,635,1,A,A,C,N,M,A,A,B,2017,TOYO,D,H,A,H,A,-118.279686,33.85289764,33,0,GL,M,3,0
90853166,1,1,2018,545,5,A,A,D,Y,M,A,N,E,2014,FORD,D,H,A,H,C,-117.8353806,34.50606155,62,0,GM,M,3,0
90936274,2,1,2019,925,3,A,A,B,N,M,A,N,B,2017,DODG,D,H,A,H,A,-118.4823456,34.2665062,38,0,GL,M,1,0
91104958,4,1,2019,1311,4,A,A,C,N,M,A,N,H,2016,FORD,D,W,A,H,A,-118.187706,33.89602661,46,0,GP,M,4,0
8397758,2,1,2017,1940,6,A,A,D,Y,F,A,ZZ,E,2001,CHEVROLET,D,A,A,H,B,-118.571,34.20837007,50,0,GM,F,1,0
8429216,2,1,2017,1053,4,A,A,C,N,M,A,N,A,1972,CHEVROLET,D,H,A,H,A,-118.03269,33.96689113,65,0,GP,M,1,0
8512200,2,1,2017,938,6,A,A,B,N,M,A,N,A,1997,FORD,D,H,A,H,A,-118.2128056,34.05899064,48,0,GM,M,1,0
8512200,2,2,2017,938,6,A,A,B,N,M,A,N,A,1997,FORD,D,H,A,H,A,-118.2128056,34.05899064,10,0,GM,F,3,0
8514678,2,1,2017,1600,5,A,A,D,N,M,A,A,B,2008,NISSAN,D,B,A,H,A,-118.2593859,33.98195,47,0,GM,M,1,0
8583709,2,1,2018,1648,1,A,A,C,N,M,A,N,A,2016,DODGE,D,H,A,H,A,-118.0117035,33.88802338,20,0,GM,M,1,0
8586696,2,1,2018,1718,7,A,A,C,Y,M,A,N,B,2000,GMC,D,W,A,H,B,-118.07586,34.580207,24,0,GL,M,1,0
8628223,1,1,2018,1210,2,B,A,E,Y,M,A,N,C,1997,FORD,D,H,B,H,A,-118.2690353,34.07928848,49,0,GL,M,1,0
8663393,1,1,2018,1308,3,A,A,C,Y,M,A,F,B,2004,CHEVROLET,D,H,A,H,A,-118.1322632,34.16870499,42,0,GM,F,3,0
90679428,2,1,2018,1720,1,A,A,C,N,F,A,N,A,2002,CHEV,D,H,A,H,B,-118.3564301,33.93318939,30,0,GM,F,1,0
90686533,1,1,2018,2335,3,C,A,E,Y,F,A,N,R,2013,CHEV,D,H,B,H,D,-117.8572083,34.06813431,52,0,GM,F,1,0
90774222,1,1,2018,833,4,A,A,E,Y,M,A,H,R,1995,FORD,D,H,A,D,A,-117.8169479,34.06348038,32,0,GL,M,1,0
90799189,1,1,2018,531,6,A,A,D,Y,M,A,I,B,2012,CHEV,D,H,A,H,D,-118.0815353,33.81820679,33,0,GL,F,3,0
90895762,1,1,2018,1830,4,A,A,E,Y,M,B,A,M,2008,GMC,D,W,A,H,D,-118.372139,34.34810257,31,0,GL,M,1,0
8335430,1,1,2017,1528,4,B,A,C,Y,M,A,N,B,2000,CHEVROLET,D,H,A,H,A,-118.1701605,34.11191163,49,0,HM,M,3,0
8589014,1,1,2018,2125,5,B,A,C,Y,M,B,A,M,2004,TOYOTA,D,H,A,H,C,-118.486908,34.24290848,40,0,HM,M,1,0
8608891,1,1,2018,100,7,A,A,B,Y,M,A,N,J,1990,DODGE,D,B,A,H,C,-118.4159698,33.93146133,34,0,CL,M,1,0
8608891,1,2,2018,100,7,A,A,B,Y,M,A,N,J,1990,DODGE,D,B,A,H,C,-118.4159698,33.93146133,32,0,CL,F,3,0
8608891,1,3,2018,100,7,A,A,B,Y,M,A,N,J,1990,DODGE,D,B,A,H,C,-118.4159698,33.93146133,27,0,CM,F,4,0
8608891,1,4,2018,100,7,A,A,B,Y,M,A,N,J,1990,DODGE,D,B,A,H,C,-118.4159698,33.93146133,27,0,CM,M,6,0
8627472,1,1,2018,2130,2,A,A,C,Y,M,A,N,L,2017,CHEVROLET,D,W,A,H,C,-118.3551865,34.09804153,45,0,GM,F,3,0
90499423,1,1,2017,2300,1,A,A,E,Y,F,A,N,B,1989,TOYO,D,H,A,H,C,-118.3679083,34.15301054,32,0,GM,F,1,0
90507444,2,1,2017,200,7,A,A,D,N,M,A,N,B,2008,CHEV,D,H,A,H,C,-118.000284,34.05191571,19,0,GM,M,1,0
91077753,2,1,2019,1220,5,A,A,B,N,F,A,N,B,2004,FORD,D,H,A,H,A,-118.039299,33.93521118,24,0,GM,F,1,0
91123786,1,1,2019,645,6,A,A,D,Y,F,A,N,B,2012,NISSAN,D,W,A,H,A,-118.1508331,34.18323898,28,0,GL,F,1,0
8320612,4,1,2017,1035,4,C,A,C,N,M,A,N,A,2005,CHEVROLET,D,W,B,H,A,-118.0854641,34.14220032,34,0,GM,M,1,0
8536240,1,1,2018,230,6,A,A,C,Y,M,B,A,B,2016,FORD,D,H,A,H,C,-118.5647507,34.19381714,30,0,GL,M,1,0
8544030,2,1,2018,2015,2,A,A,D,N,M,A,N,B,1994,CHEVROLET,D,H,A,H,C,-118.5667267,34.23181152,52,0,GP,M,1,0
8752731,1,1,2018,1605,7,A,A,C,Y,M,A,N,B,2010,NISSAN,D,B,A,H,A,-117.9881058,34.06101227,33,0,GL,M,1,0
8873403,1,1,2019,1001,5,A,A,C,Y,M,A,N,B,1999,FORD,D,W,A,H,A,-118.1425781,33.86024857,40,0,GM,F,1,0
8894926,1,1,2019,1918,2,A,A,D,Y,M,A,N,E,2004,FORD,D,H,A,H,A,-118.11233,34.66776,17,0,GM,F,3,0
8894926,1,2,2019,1918,2,A,A,D,Y,M,A,N,E,2004,FORD,D,H,A,H,A,-118.11233,34.66776,8,0,GM,M,4,0
8894926,1,3,2019,1918,2,A,A,D,Y,M,A,N,E,2004,FORD,D,H,A,H,A,-118.11233,34.66776,8,0,GM,F,6,0
90432887,2,1,2017,1709,6,A,A,C,N,M,A,N,A,1992,GMC,D,H,A,H,A,-118.4728834,34.24228051,30,0,GM,M,1,0
90432887,2,2,2017,1709,6,A,A,C,N,M,A,N,A,1992,GMC,D,H,A,H,A,-118.4728834,34.24228051,46,0,GM,M,3,0
90632326,2,1,2018,1720,2,A,A,C,N,M,A,N,A,2005,CHEV,D,H,A,H,C,-117.9555664,34.13899994,69,0,GM,M,1,0
90633908,3,1,2017,1630,4,A,A,C,N,M,A,N,A,2017,TOYT,D,H,A,H,A,-118.6584703,34.15125207,40,0,GM,M,1,0
91017884,3,1,2019,1045,1,B,A,C,N,M,A,N,H,2006,TOYT,D,H,A,H,A,-118.104248,33.95238495,65,0,GM,F,3,0
91102415,1,1,2019,1430,1,A,A,C,N,M,A,N,A,1990,DODG,D,H,A,H,A,-117.9999924,34.05173492,61,0,GM,M,3,0
8325681,2,1,2017,1800,1,A,A,D,N,M,H,N,B,2001,CHEVROLET,D,H,A,H,C,-118.41169,34.27369008,27,0,GM,M,3,0
8433427,1,1,2017,825,7,A,A,E,Y,M,B,A,C,2016,TOYOTA,D,W,A,H,A,-118.5768323,34.27116596,63,0,GL,M,1,0
8807720,2,1,2019,1040,5,A,A,C,N,M,A,N,A,1992,NISSAN,D,H,A,D,A,-118.3761978,34.05902863,43,0,GM,M,3,0
90511930,1,1,2017,1450,7,A,A,C,Y,M,A,N,B,2005,GMC,D,B,A,H,A,-117.8492492,34.11769808,59,0,GM,F,3,0
90582793,2,1,2017,1120,3,A,A,C,N,M,A,N,A,1994,CHEV,D,H,A,H,A,-118.2483336,34.10042342,72,0,GM,M,1,0
90821317,2,1,2018,1345,7,A,A,C,N,M,A,N,B,2004,DODG,D,H,A,H,A,-118.4231949,34.01835632,35,0,GM,M,1,0
90990472,3,1,2019,1750,3,A,A,C,N,F,A,N,A,2013,NISS,D,W,A,H,A,-118.0465927,33.92179871,60,0,GM,F,1,0
8467853,2,1,2017,1448,5,A,A,C,N,M,A,N,A,2011,FORD,D,H,A,H,A,-118.0750426,33.91031422,61,0,GM,M,1,0
8467853,2,2,2017,1448,5,A,A,C,N,M,A,N,A,2011,FORD,D,H,A,H,A,-118.0750426,33.91031422,37,0,GM,M,3,0
8667312,2,1,2018,2045,2,A,A,C,N,M,A,N,B,2007,HONDA,D,A,A,H,C,-118.073204,34.07752228,55,0,GM,F,3,0
90521865,3,1,2017,20,5,A,A,C,N,M,A,N,A,2002,FORD,D,W,A,D,D,-118.5543197,34.17347864,23,0,GL,M,1,0
90616808,3,1,2017,1355,4,A,A,C,N,M,A,N,A,2013,FORD,D,H,A,H,A,-118.0566601,34.01205355,56,0,GM,M,1,0
90764269,3,1,2018,1650,3,A,A,D,N,M,A,N,A,1997,FORD,D,B,A,H,A,-118.2931976,33.93098068,50,0,GM,M,1,0
90908294,3,1,2019,2125,2,C,A,B,N,M,A,N,H,2007,FORD,D,H,B,H,D,-117.7461472,34.12060165,35,0,GM,M,1,0
91072430,3,1,2019,1715,4,A,A,E,N,M,A,N,B,1997,FORD,D,H,A,H,A,-117.9956284,34.02630997,61,0,GM,M,1,0
91125204,2,1,2019,1420,3,A,A,C,N,M,A,N,A,2002,TOYT,D,H,A,H,A,-118.2391052,33.92591858,71,0,GM,M,1,0
8349796,1,1,2017,2300,5,A,A,D,Y,M,A,N,B,1991,CHEVROLET,D,H,A,H,C,-118.1305801,34.66052008,50,0,GP,M,1,0
8612062,1,1,2018,810,1,A,A,D,Y,M,A,N,B,2005,GMC,D,H,A,H,A,-118.2657166,34.04748154,34,0,GM,M,3,0
8612062,1,2,2018,810,1,A,A,D,Y,M,A,N,B,2005,GMC,D,H,A,H,A,-118.2657166,34.04748154,3,0,MQ,M,6,0
8642987,1,1,2018,758,4,B,A,E,Y,F,A,N,E,2006,CHEVROLET,D,H,B,H,A,-118.0380173,33.91672516,25,0,GM,F,1,0
8711150,2,1,2018,1410,4,A,A,D,N,F,A,ZZ,B,2007,DODGE,D,H,A,H,A,-118.3878021,34.21572876,24,0,GL,M,1,3
8923193,2,1,2019,1910,5,F,A,D,N,M,A,N,B,1987,TOYOTA,D,H,A,C,A,-118.2608185,33.9729805,37,0,GM,M,1,0
8996689,2,1,2019,1701,4,A,A,C,N,F,A,N,A,2010,GMC,D,H,A,H,B,-118.0117569,33.91725159,89,0,GM,F,3,0
8996689,2,2,2019,1701,4,A,A,C,N,F,A,N,A,2010,GMC,D,H,A,H,B,-118.0117569,33.91725159,60,0,GM,F,1,0
90690900,3,1,2018,1250,4,B,A,C,N,M,A,N,A,2002,CHEV,D,W,B,H,A,-118.4426041,34.04207611,61,0,GM,M,1,0
90902815,2,1,2019,1715,4,A,A,C,N,M,A,G,A,2008,GMC,D,H,A,H,C,-118.1699677,33.98680878,22,0,GM,M,1,0
90902815,2,2,2019,1715,4,A,A,C,N,M,A,G,A,2008,GMC,D,H,A,H,C,-118.1699677,33.98680878,55,0,GM,F,3,0
90935605,2,1,2019,1447,2,A,A,C,N,M,A,N,A,2000,TOYT,D,B,A,H,A,-118.1323166,33.91296768,49,0,GM,M,1,0
90952142,2,1,2019,1120,3,A,A,C,Y,M,A,N,B,2005,TOYT,D,W,A,H,A,-118.2313843,34.07569885,27,0,GM,M,1,0
90976925,1,1,2019,1140,2,A,A,D,N,M,A,N,E,2019,FORD,D,W,A,H,A,-118.7013931,34.10346603,19,0,GM,M,1,0
8402822,3,1,2017,1618,4,A,A,D,N,M,A,N,A,2016,TOYOTA,D,H,A,H,A,-118.23032,34.01255318,32,0,GM,F,3,0
